id,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,footprintWKT,scientificName,vernacularName
945_520,5/26/11,41.338567,-71.69945,EPSG:4326 WGS84,POINT(-71.69945 41.338567),Caniformia,pinnipeds
945_523,4/16/02,41.47694,-71.36596,EPSG:4326 WGS84,POINT(-71.36596 41.47694),Caniformia,pinnipeds
945_527,8/13/11,41.454481,-71.311193,EPSG:4326 WGS84,POINT(-71.311193 41.454481),Caniformia,pinnipeds
945_486,3/9/92,41.383889,-71.468056,EPSG:4326 WGS84,POINT(-71.468056 41.383889),Caniformia,pinnipeds
945_490,4/11/95,41.368889,-71.5025,EPSG:4326 WGS84,POINT(-71.5025 41.368889),Caniformia,pinnipeds
945_518,6/19/10,41.373204,-71.541547,EPSG:4326 WGS84,POINT(-71.541547 41.373204),Caniformia,pinnipeds
945_507,7/17/04,41.327778,-71.725,EPSG:4326 WGS84,POINT(-71.725 41.327778),Caniformia,pinnipeds
945_525,4/14/11,41.521302,-71.363025,EPSG:4326 WGS84,POINT(-71.363025 41.521302),Caniformia,pinnipeds
945_506,6/23/04,41.372222,-71.619722,EPSG:4326 WGS84,POINT(-71.619722 41.372222),Caniformia,pinnipeds
945_489,6/15/94,41.1525,-71.535278,EPSG:4326 WGS84,POINT(-71.535278 41.1525),Caniformia,pinnipeds
945_821,4/19/94,41.213611,-71.556111,EPSG:4326 WGS84,POINT(-71.556111 41.213611),Globicephala melas,Long-finned Pilot Whale
945_816,11/29/08,41.369,-71.484,EPSG:4326 WGS84,POINT(-71.484 41.369),Globicephala melas,Long-finned Pilot Whale
945_817,6/18/09,41.4598,-71.1871,EPSG:4326 WGS84,POINT(-71.1871 41.4598),Globicephala melas,Long-finned Pilot Whale
945_814,5/18/04,41.229167,-71.575556,EPSG:4326 WGS84,POINT(-71.575556 41.229167),Globicephala melas,Long-finned Pilot Whale
945_819,7/4/11,41.486352,-71.253492,EPSG:4326 WGS84,POINT(-71.253492 41.486352),Globicephala melas,Long-finned Pilot Whale
945_811,10/8/98,41.666667,-71.4175,EPSG:4326 WGS84,POINT(-71.4175 41.666667),Globicephala melas,Long-finned Pilot Whale
945_815,5/27/08,41.4852,-71.2517,EPSG:4326 WGS84,POINT(-71.2517 41.4852),Globicephala melas,Long-finned Pilot Whale
945_812,6/2/02,41.487778,-71.2525,EPSG:4326 WGS84,POINT(-71.2525 41.487778),Globicephala melas,Long-finned Pilot Whale
945_809,2/10/91,41.25,-72.8025,EPSG:4326 WGS84,POINT(-72.8025 41.25),Globicephala melas,Long-finned Pilot Whale
945_810,5/25/01,41.279833,-71.946,EPSG:4326 WGS84,POINT(-71.946 41.279833),Globicephala melas,Long-finned Pilot Whale
945_820,4/27/90,41.467778,-71.1525,EPSG:4326 WGS84,POINT(-71.1525 41.467778),Globicephala melas,Long-finned Pilot Whale
945_818,7/4/11,41.486352,-71.253492,EPSG:4326 WGS84,POINT(-71.253492 41.486352),Globicephala melas,Long-finned Pilot Whale
945_813,8/3/03,41.489444,-71.3,EPSG:4326 WGS84,POINT(-71.3 41.489444),Globicephala melas,Long-finned Pilot Whale
945_267,3/2/09,41.321,-71.81,EPSG:4326 WGS84,POINT(-71.81 41.321),Pagophilus groenlandicus,Harp Seal
945_252,9/27/06,41.462778,-71.320833,EPSG:4326 WGS84,POINT(-71.320833 41.462778),Pagophilus groenlandicus,Harp Seal
945_533,3/21/95,41.161111,-73.109444,EPSG:4326 WGS84,POINT(-73.109444 41.161111),Pagophilus groenlandicus,Harp Seal
945_192,4/15/01,41.330278,-71.7975,EPSG:4326 WGS84,POINT(-71.7975 41.330278),Pagophilus groenlandicus,Harp Seal
945_269,3/13/09,41.3731,-71.5406,EPSG:4326 WGS84,POINT(-71.5406 41.3731),Pagophilus groenlandicus,Harp Seal
945_593,4/30/06,41.3419,-71.9636,EPSG:4326 WGS84,POINT(-71.9636 41.3419),Pagophilus groenlandicus,Harp Seal
945_146,3/21/98,41.307778,-71.881389,EPSG:4326 WGS84,POINT(-71.881389 41.307778),Pagophilus groenlandicus,Harp Seal
945_101,3/2/94,41.368056,-71.5175,EPSG:4326 WGS84,POINT(-71.5175 41.368056),Pagophilus groenlandicus,Harp Seal
945_603,4/23/09,41.1199,-73.2596,EPSG:4326 WGS84,POINT(-73.2596 41.1199),Pagophilus groenlandicus,Harp Seal
945_212,3/8/03,41.335278,-71.781111,EPSG:4326 WGS84,POINT(-71.781111 41.335278),Pagophilus groenlandicus,Harp Seal
945_209,6/14/02,41.4875,-71.387778,EPSG:4326 WGS84,POINT(-71.387778 41.4875),Pagophilus groenlandicus,Harp Seal
945_249,3/6/06,41.362,-71.6206,EPSG:4326 WGS84,POINT(-71.6206 41.362),Pagophilus groenlandicus,Harp Seal
945_555,3/24/00,41.285278,-72.250278,EPSG:4326 WGS84,POINT(-72.250278 41.285278),Pagophilus groenlandicus,Harp Seal
945_186,3/31/01,41.3325,-71.814722,EPSG:4326 WGS84,POINT(-71.814722 41.3325),Pagophilus groenlandicus,Harp Seal
945_230,5/13/04,41.223056,-71.546667,EPSG:4326 WGS84,POINT(-71.546667 41.223056),Pagophilus groenlandicus,Harp Seal
945_242,4/8/05,41.700278,-71.233889,EPSG:4326 WGS84,POINT(-71.233889 41.700278),Pagophilus groenlandicus,Harp Seal
945_265,2/27/09,41.3571,-71.6395,EPSG:4326 WGS84,POINT(-71.6395 41.3571),Pagophilus groenlandicus,Harp Seal
945_128,3/29/96,41.319167,-71.718333,EPSG:4326 WGS84,POINT(-71.718333 41.319167),Pagophilus groenlandicus,Harp Seal
945_223,3/10/04,41.381111,-71.550556,EPSG:4326 WGS84,POINT(-71.550556 41.381111),Pagophilus groenlandicus,Harp Seal
945_278,2/17/11,41.461447,-71.174766,EPSG:4326 WGS84,POINT(-71.174766 41.461447),Pagophilus groenlandicus,Harp Seal
945_204,2/26/02,41.318611,-71.869444,EPSG:4326 WGS84,POINT(-71.869444 41.318611),Pagophilus groenlandicus,Harp Seal
945_245,1/16/06,41.3324,-71.8451,EPSG:4326 WGS84,POINT(-71.8451 41.3324),Pagophilus groenlandicus,Harp Seal
945_119,1/24/96,41.335,-71.718056,EPSG:4326 WGS84,POINT(-71.718056 41.335),Pagophilus groenlandicus,Harp Seal
945_108,1/12/95,41.338611,-71.700278,EPSG:4326 WGS84,POINT(-71.700278 41.338611),Pagophilus groenlandicus,Harp Seal
945_149,4/8/98,41.167778,-71.550833,EPSG:4326 WGS84,POINT(-71.550833 41.167778),Pagophilus groenlandicus,Harp Seal
945_130,4/16/96,41.351667,-71.634444,EPSG:4326 WGS84,POINT(-71.634444 41.351667),Pagophilus groenlandicus,Harp Seal
945_532,2/7/95,41.345833,-71.936111,EPSG:4326 WGS84,POINT(-71.936111 41.345833),Pagophilus groenlandicus,Harp Seal
945_203,2/19/02,41.376667,-71.52444,EPSG:4326 WGS84,POINT(-71.52444 41.376667),Pagophilus groenlandicus,Harp Seal
945_254,4/9/07,41.744722,-71.3575,EPSG:4326 WGS84,POINT(-71.3575 41.744722),Pagophilus groenlandicus,Harp Seal
945_554,3/22/00,41.300278,-72.200833,EPSG:4326 WGS84,POINT(-72.200833 41.300278),Pagophilus groenlandicus,Harp Seal
945_228,4/15/04,41.399722,-71.471111,EPSG:4326 WGS84,POINT(-71.471111 41.399722),Pagophilus groenlandicus,Harp Seal
945_583,3/10/05,41.326944,-71.905278,EPSG:4326 WGS84,POINT(-71.905278 41.326944),Pagophilus groenlandicus,Harp Seal
945_607,4/3/10,41.32553,-72.08987,EPSG:4326 WGS84,POINT(-72.08987 41.32553),Pagophilus groenlandicus,Harp Seal
945_213,3/10/03,41.326111,-71.836111,EPSG:4326 WGS84,POINT(-71.836111 41.326111),Pagophilus groenlandicus,Harp Seal
945_135,3/11/97,41.317778,-71.734444,EPSG:4326 WGS84,POINT(-71.734444 41.317778),Pagophilus groenlandicus,Harp Seal
945_550,4/23/99,41.5625,-72.628333,EPSG:4326 WGS84,POINT(-72.628333 41.5625),Pagophilus groenlandicus,Harp Seal
945_596,4/2/08,41.33176,-71.95558,EPSG:4326 WGS84,POINT(-71.95558 41.33176),Pagophilus groenlandicus,Harp Seal
945_529,3/31/94,41.322778,-72.191944,EPSG:4326 WGS84,POINT(-72.191944 41.322778),Pagophilus groenlandicus,Harp Seal
945_191,4/13/01,41.719167,-71.371389,EPSG:4326 WGS84,POINT(-71.371389 41.719167),Pagophilus groenlandicus,Harp Seal
945_211,2/20/03,41.338611,-71.728056,EPSG:4326 WGS84,POINT(-71.728056 41.338611),Pagophilus groenlandicus,Harp Seal
945_208,4/6/02,41.461667,-71.326944,EPSG:4326 WGS84,POINT(-71.326944 41.461667),Pagophilus groenlandicus,Harp Seal
945_176,3/19/01,41.493611,-71.277222,EPSG:4326 WGS84,POINT(-71.277222 41.493611),Pagophilus groenlandicus,Harp Seal
945_202,2/14/02,41.3775,-71.547778,EPSG:4326 WGS84,POINT(-71.547778 41.3775),Pagophilus groenlandicus,Harp Seal
945_534,4/11/95,41.329444,-71.985,EPSG:4326 WGS84,POINT(-71.985 41.329444),Pagophilus groenlandicus,Harp Seal
945_569,2/9/02,41.344167,-71.970833,EPSG:4326 WGS84,POINT(-71.970833 41.344167),Pagophilus groenlandicus,Harp Seal
945_194,4/20/01,41.618333,-71.245556,EPSG:4326 WGS84,POINT(-71.245556 41.618333),Pagophilus groenlandicus,Harp Seal
945_547,2/11/99,41.5108,-72.0802,EPSG:4326 WGS84,POINT(-72.0802 41.5108),Pagophilus groenlandicus,Harp Seal
945_169,3/2/01,41.318889,-71.875278,EPSG:4326 WGS84,POINT(-71.875278 41.318889),Pagophilus groenlandicus,Harp Seal
945_215,4/24/03,41.626111,-71.2375,EPSG:4326 WGS84,POINT(-71.2375 41.626111),Pagophilus groenlandicus,Harp Seal
945_102,3/21/94,41.3675,-71.500278,EPSG:4326 WGS84,POINT(-71.500278 41.3675),Pagophilus groenlandicus,Harp Seal
945_256,2/20/08,41.35365,-71.651616,EPSG:4326 WGS84,POINT(-71.651616 41.35365),Pagophilus groenlandicus,Harp Seal
945_604,1/30/10,41.25243,-72.54878,EPSG:4326 WGS84,POINT(-72.54878 41.25243),Pagophilus groenlandicus,Harp Seal
945_595,3/12/08,41.189167,-73.085833,EPSG:4326 WGS84,POINT(-73.085833 41.189167),Pagophilus groenlandicus,Harp Seal
945_606,3/20/10,41.33524,-71.98032,EPSG:4326 WGS84,POINT(-71.98032 41.33524),Pagophilus groenlandicus,Harp Seal
945_286,4/17/11,41.471189,-71.332871,EPSG:4326 WGS84,POINT(-71.332871 41.471189),Pagophilus groenlandicus,Harp Seal
945_609,5/2/11,41.290397,-72.254002,EPSG:4326 WGS84,POINT(-72.254002 41.290397),Pagophilus groenlandicus,Harp Seal
945_147,4/4/98,41.4875,-71.255,EPSG:4326 WGS84,POINT(-71.255 41.4875),Pagophilus groenlandicus,Harp Seal
945_224,3/16/04,41.510278,-71.385556,EPSG:4326 WGS84,POINT(-71.385556 41.510278),Pagophilus groenlandicus,Harp Seal
945_117,5/2/95,41.568333,-71.45,EPSG:4326 WGS84,POINT(-71.45 41.568333),Pagophilus groenlandicus,Harp Seal
945_153,2/8/99,41.484167,-71.235833,EPSG:4326 WGS84,POINT(-71.235833 41.484167),Pagophilus groenlandicus,Harp Seal
945_611,4/7/05,41.283333,-71.95,EPSG:4326 WGS84,POINT(-71.95 41.283333),Pagophilus groenlandicus,Harp Seal
945_199,4/30/01,41.505556,-71.136944,EPSG:4326 WGS84,POINT(-71.136944 41.505556),Pagophilus groenlandicus,Harp Seal
945_282,3/27/11,41.390187,-71.51649,EPSG:4326 WGS84,POINT(-71.51649 41.390187),Pagophilus groenlandicus,Harp Seal
945_148,4/8/98,41.184444,-71.584722,EPSG:4326 WGS84,POINT(-71.584722 41.184444),Pagophilus groenlandicus,Harp Seal
945_180,3/26/01,41.61,-71.305,EPSG:4326 WGS84,POINT(-71.305 41.61),Pagophilus groenlandicus,Harp Seal
945_536,3/17/96,41.101667,-73.319167,EPSG:4326 WGS84,POINT(-73.319167 41.101667),Pagophilus groenlandicus,Harp Seal
945_255,1/16/08,41.31093,-71.86575,EPSG:4326 WGS84,POINT(-71.86575 41.31093),Pagophilus groenlandicus,Harp Seal
945_240,3/29/05,41.369167,-71.491667,EPSG:4326 WGS84,POINT(-71.491667 41.369167),Pagophilus groenlandicus,Harp Seal
945_539,3/17/97,41.317222,-71.983889,EPSG:4326 WGS84,POINT(-71.983889 41.317222),Pagophilus groenlandicus,Harp Seal
945_540,1/22/98,41.251667,-72.384167,EPSG:4326 WGS84,POINT(-72.384167 41.251667),Pagophilus groenlandicus,Harp Seal
945_141,4/29/97,41.333611,-71.716944,EPSG:4326 WGS84,POINT(-71.716944 41.333611),Pagophilus groenlandicus,Harp Seal
945_599,3/17/09,41.3039,-72.2049,EPSG:4326 WGS84,POINT(-72.2049 41.3039),Pagophilus groenlandicus,Harp Seal
945_178,3/24/01,41.691667,-71.410833,EPSG:4326 WGS84,POINT(-71.410833 41.691667),Pagophilus groenlandicus,Harp Seal
945_227,4/10/04,41.360833,-71.699444,EPSG:4326 WGS84,POINT(-71.699444 41.360833),Pagophilus groenlandicus,Harp Seal
945_258,3/18/08,41.486333,-71.280666,EPSG:4326 WGS84,POINT(-71.280666 41.486333),Pagophilus groenlandicus,Harp Seal
945_154,2/12/99,41.318056,-71.784167,EPSG:4326 WGS84,POINT(-71.784167 41.318056),Pagophilus groenlandicus,Harp Seal
945_161,3/16/00,41.3275,-71.7505,EPSG:4326 WGS84,POINT(-71.7505 41.3275),Pagophilus groenlandicus,Harp Seal
945_248,3/5/06,41.4332,-71.4564,EPSG:4326 WGS84,POINT(-71.4564 41.4332),Pagophilus groenlandicus,Harp Seal
945_172,3/9/01,41.8625,-71.3775,EPSG:4326 WGS84,POINT(-71.3775 41.8625),Pagophilus groenlandicus,Harp Seal
945_207,4/5/02,41.2252,-71.5688,EPSG:4326 WGS84,POINT(-71.5688 41.2252),Pagophilus groenlandicus,Harp Seal
945_226,4/5/04,41.584444,-71.441389,EPSG:4326 WGS84,POINT(-71.441389 41.584444),Pagophilus groenlandicus,Harp Seal
945_581,2/29/04,41.25,-72.55,EPSG:4326 WGS84,POINT(-72.55 41.25),Pagophilus groenlandicus,Harp Seal
945_549,3/21/99,41.3505,-72.178,EPSG:4326 WGS84,POINT(-72.178 41.3505),Pagophilus groenlandicus,Harp Seal
945_276,4/5/10,41.38585,-71.47547,EPSG:4326 WGS84,POINT(-71.47547 41.38585),Pagophilus groenlandicus,Harp Seal
945_127,3/25/96,41.3525,-71.584722,EPSG:4326 WGS84,POINT(-71.584722 41.3525),Pagophilus groenlandicus,Harp Seal
945_155,3/3/99,41.516944,-71.4025,EPSG:4326 WGS84,POINT(-71.4025 41.516944),Pagophilus groenlandicus,Harp Seal
945_160,1/9/00,41.401111,-71.485278,EPSG:4326 WGS84,POINT(-71.485278 41.401111),Pagophilus groenlandicus,Harp Seal
945_559,3/14/01,41.336389,-71.9,EPSG:4326 WGS84,POINT(-71.9 41.336389),Pagophilus groenlandicus,Harp Seal
945_171,3/8/01,41.360556,-71.494167,EPSG:4326 WGS84,POINT(-71.494167 41.360556),Pagophilus groenlandicus,Harp Seal
945_173,3/10/01,41.55,-71.433333,EPSG:4326 WGS84,POINT(-71.433333 41.55),Pagophilus groenlandicus,Harp Seal
945_562,3/25/01,41.318889,-72,EPSG:4326 WGS84,POINT(-72 41.318889),Pagophilus groenlandicus,Harp Seal
945_210,6/22/02,41.701944,-71.233889,EPSG:4326 WGS84,POINT(-71.233889 41.701944),Pagophilus groenlandicus,Harp Seal
945_193,4/19/01,41.377778,-71.541667,EPSG:4326 WGS84,POINT(-71.541667 41.377778),Pagophilus groenlandicus,Harp Seal
945_541,3/1/98,41.270556,-72.574167,EPSG:4326 WGS84,POINT(-72.574167 41.270556),Pagophilus groenlandicus,Harp Seal
945_274,3/23/10,41.70111,-71.24496,EPSG:4326 WGS84,POINT(-71.24496 41.70111),Pagophilus groenlandicus,Harp Seal
945_587,2/10/06,41.345278,-71.959167,EPSG:4326 WGS84,POINT(-71.959167 41.345278),Pagophilus groenlandicus,Harp Seal
945_576,4/5/02,41.339722,-71.907778,EPSG:4326 WGS84,POINT(-71.907778 41.339722),Pagophilus groenlandicus,Harp Seal
945_592,3/24/06,41.334167,-72.019722,EPSG:4326 WGS84,POINT(-72.019722 41.334167),Pagophilus groenlandicus,Harp Seal
945_542,3/31/98,41.330556,-71.904167,EPSG:4326 WGS84,POINT(-71.904167 41.330556),Pagophilus groenlandicus,Harp Seal
945_544,4/22/98,41.333611,-71.900278,EPSG:4326 WGS84,POINT(-71.900278 41.333611),Pagophilus groenlandicus,Harp Seal
945_159,5/13/99,41.335556,-71.701389,EPSG:4326 WGS84,POINT(-71.701389 41.335556),Pagophilus groenlandicus,Harp Seal
945_261,4/23/08,41.351389,-71.713055,EPSG:4326 WGS84,POINT(-71.713055 41.351389),Pagophilus groenlandicus,Harp Seal
945_601,3/30/09,41.5226,-72.0777,EPSG:4326 WGS84,POINT(-72.0777 41.5226),Pagophilus groenlandicus,Harp Seal
945_99,1/25/92,41.484167,-71.383333,EPSG:4326 WGS84,POINT(-71.383333 41.484167),Pagophilus groenlandicus,Harp Seal
945_125,3/2/96,41.333889,-71.708889,EPSG:4326 WGS84,POINT(-71.708889 41.333889),Pagophilus groenlandicus,Harp Seal
945_264,2/25/09,41.377,-71.5295,EPSG:4326 WGS84,POINT(-71.5295 41.377),Pagophilus groenlandicus,Harp Seal
945_553,3/4/00,41.328611,-71.985556,EPSG:4326 WGS84,POINT(-71.985556 41.328611),Pagophilus groenlandicus,Harp Seal
945_205,3/6/02,41.331111,-71.791389,EPSG:4326 WGS84,POINT(-71.791389 41.331111),Pagophilus groenlandicus,Harp Seal
945_236,2/13/05,41.183333,-71.566667,EPSG:4326 WGS84,POINT(-71.566667 41.183333),Pagophilus groenlandicus,Harp Seal
945_218,2/24/04,41.318611,-71.830833,EPSG:4326 WGS84,POINT(-71.830833 41.318611),Pagophilus groenlandicus,Harp Seal
945_200,11/3/01,41.446389,-71.442778,EPSG:4326 WGS84,POINT(-71.442778 41.446389),Pagophilus groenlandicus,Harp Seal
945_247,2/28/06,41.7042,-71.2309,EPSG:4326 WGS84,POINT(-71.2309 41.7042),Pagophilus groenlandicus,Harp Seal
945_164,1/24/01,41.477222,-71.426667,EPSG:4326 WGS84,POINT(-71.426667 41.477222),Pagophilus groenlandicus,Harp Seal
945_222,3/8/04,41.371389,-71.504444,EPSG:4326 WGS84,POINT(-71.504444 41.371389),Pagophilus groenlandicus,Harp Seal
945_259,4/2/08,41.68448,-71.44995,EPSG:4326 WGS84,POINT(-71.44995 41.68448),Pagophilus groenlandicus,Harp Seal
945_139,3/31/97,41.333333,-71.768333,EPSG:4326 WGS84,POINT(-71.768333 41.333333),Pagophilus groenlandicus,Harp Seal
945_568,1/26/02,41.3477,-71.9639,EPSG:4326 WGS84,POINT(-71.9639 41.3477),Pagophilus groenlandicus,Harp Seal
945_582,4/8/04,41.338056,-72.097778,EPSG:4326 WGS84,POINT(-72.097778 41.338056),Pagophilus groenlandicus,Harp Seal
945_605,3/7/10,41.31498,-72.06297,EPSG:4326 WGS84,POINT(-72.06297 41.31498),Pagophilus groenlandicus,Harp Seal
945_105,4/20/94,41.209722,-71.555556,EPSG:4326 WGS84,POINT(-71.555556 41.209722),Pagophilus groenlandicus,Harp Seal
945_106,5/10/94,41.326667,-71.756944,EPSG:4326 WGS84,POINT(-71.756944 41.326667),Pagophilus groenlandicus,Harp Seal
945_120,2/4/96,41.601111,-71.200556,EPSG:4326 WGS84,POINT(-71.200556 41.601111),Pagophilus groenlandicus,Harp Seal
945_535,4/15/95,41.338611,-71.979722,EPSG:4326 WGS84,POINT(-71.979722 41.338611),Pagophilus groenlandicus,Harp Seal
945_560,3/18/01,41.273611,-72.375278,EPSG:4326 WGS84,POINT(-72.375278 41.273611),Pagophilus groenlandicus,Harp Seal
945_571,2/25/02,41.335278,-71.926944,EPSG:4326 WGS84,POINT(-71.926944 41.335278),Pagophilus groenlandicus,Harp Seal
945_234,2/11/05,41.343056,-71.708889,EPSG:4326 WGS84,POINT(-71.708889 41.343056),Pagophilus groenlandicus,Harp Seal
945_552,3/4/00,41.320278,-71.999444,EPSG:4326 WGS84,POINT(-71.999444 41.320278),Pagophilus groenlandicus,Harp Seal
945_548,3/9/99,41.3,-72.200833,EPSG:4326 WGS84,POINT(-72.200833 41.3),Pagophilus groenlandicus,Harp Seal
945_189,4/5/01,41.719722,-71.29,EPSG:4326 WGS84,POINT(-71.29 41.719722),Pagophilus groenlandicus,Harp Seal
945_144,2/2/98,41.352222,-71.6025,EPSG:4326 WGS84,POINT(-71.6025 41.352222),Pagophilus groenlandicus,Harp Seal
945_116,4/8/95,41.301111,-71.868611,EPSG:4326 WGS84,POINT(-71.868611 41.301111),Pagophilus groenlandicus,Harp Seal
945_556,1/12/01,41.301944,-72.118611,EPSG:4326 WGS84,POINT(-72.118611 41.301944),Pagophilus groenlandicus,Harp Seal
945_283,4/4/11,41.62409,-71.27034,EPSG:4326 WGS84,POINT(-71.27034 41.62409),Pagophilus groenlandicus,Harp Seal
945_216,6/11/03,41.358611,-71.651667,EPSG:4326 WGS84,POINT(-71.651667 41.358611),Pagophilus groenlandicus,Harp Seal
945_150,5/4/98,41.418056,-71.451111,EPSG:4326 WGS84,POINT(-71.451111 41.418056),Pagophilus groenlandicus,Harp Seal
945_594,4/2/07,41.328333,-72.002778,EPSG:4326 WGS84,POINT(-72.002778 41.328333),Pagophilus groenlandicus,Harp Seal
945_225,3/27/04,41.4875,-71.258056,EPSG:4326 WGS84,POINT(-71.258056 41.4875),Pagophilus groenlandicus,Harp Seal
945_574,3/24/02,41.290556,-72.458889,EPSG:4326 WGS84,POINT(-72.458889 41.290556),Pagophilus groenlandicus,Harp Seal
945_543,4/9/98,41.324167,-71.963056,EPSG:4326 WGS84,POINT(-71.963056 41.324167),Pagophilus groenlandicus,Harp Seal
945_145,3/15/98,41.359444,-71.632222,EPSG:4326 WGS84,POINT(-71.632222 41.359444),Pagophilus groenlandicus,Harp Seal
945_243,4/14/05,41.491944,-71.296944,EPSG:4326 WGS84,POINT(-71.296944 41.491944),Pagophilus groenlandicus,Harp Seal
945_217,2/23/04,41.469444,-71.177778,EPSG:4326 WGS84,POINT(-71.177778 41.469444),Pagophilus groenlandicus,Harp Seal
945_585,4/25/05,41.305556,-72.191111,EPSG:4326 WGS84,POINT(-72.191111 41.305556),Pagophilus groenlandicus,Harp Seal
945_602,4/10/09,41.1154,-73.3203,EPSG:4326 WGS84,POINT(-73.3203 41.1154),Pagophilus groenlandicus,Harp Seal
945_185,3/29/01,41.4025,-71.450278,EPSG:4326 WGS84,POINT(-71.450278 41.4025),Pagophilus groenlandicus,Harp Seal
945_206,3/14/02,41.383333,-71.480833,EPSG:4326 WGS84,POINT(-71.480833 41.383333),Pagophilus groenlandicus,Harp Seal
945_157,3/6/99,41.317778,-71.784722,EPSG:4326 WGS84,POINT(-71.784722 41.317778),Pagophilus groenlandicus,Harp Seal
945_241,4/7/05,41.568611,-71.450556,EPSG:4326 WGS84,POINT(-71.450556 41.568611),Pagophilus groenlandicus,Harp Seal
945_121,2/29/96,41.343889,-71.685556,EPSG:4326 WGS84,POINT(-71.685556 41.343889),Pagophilus groenlandicus,Harp Seal
945_277,4/7/10,41.452791,-71.346402,EPSG:4326 WGS84,POINT(-71.346402 41.452791),Pagophilus groenlandicus,Harp Seal
945_551,3/3/00,41.348611,-71.917778,EPSG:4326 WGS84,POINT(-71.917778 41.348611),Pagophilus groenlandicus,Harp Seal
945_570,2/16/02,41.342222,-72.3886,EPSG:4326 WGS84,POINT(-72.3886 41.342222),Pagophilus groenlandicus,Harp Seal
945_134,2/25/97,41.566944,-71.435278,EPSG:4326 WGS84,POINT(-71.435278 41.566944),Pagophilus groenlandicus,Harp Seal
945_284,4/20/11,41.651696,-71.408396,EPSG:4326 WGS84,POINT(-71.408396 41.651696),Pagophilus groenlandicus,Harp Seal
945_531,5/14/94,41.310278,-72.203611,EPSG:4326 WGS84,POINT(-72.203611 41.310278),Pagophilus groenlandicus,Harp Seal
945_233,2/11/05,41.583889,-71.441111,EPSG:4326 WGS84,POINT(-71.441111 41.583889),Pagophilus groenlandicus,Harp Seal
945_598,3/15/09,41.314,-72.149,EPSG:4326 WGS84,POINT(-72.149 41.314),Pagophilus groenlandicus,Harp Seal
945_597,4/6/08,41.2705,-72.3483,EPSG:4326 WGS84,POINT(-72.3483 41.2705),Pagophilus groenlandicus,Harp Seal
945_563,3/27/01,41.212222,-73.065556,EPSG:4326 WGS84,POINT(-73.065556 41.212222),Pagophilus groenlandicus,Harp Seal
945_273,3/23/10,41.17,-71.5533,EPSG:4326 WGS84,POINT(-71.5533 41.17),Pagophilus groenlandicus,Harp Seal
945_238,3/11/05,41.491667,-71.292222,EPSG:4326 WGS84,POINT(-71.292222 41.491667),Pagophilus groenlandicus,Harp Seal
945_182,3/27/01,41.721944,-71.262778,EPSG:4326 WGS84,POINT(-71.262778 41.721944),Pagophilus groenlandicus,Harp Seal
945_221,3/3/04,41.373611,-71.604444,EPSG:4326 WGS84,POINT(-71.604444 41.373611),Pagophilus groenlandicus,Harp Seal
945_184,3/29/01,41.359167,-71.716389,EPSG:4326 WGS84,POINT(-71.716389 41.359167),Pagophilus groenlandicus,Harp Seal
945_275,3/27/10,41.6271,-71.21933,EPSG:4326 WGS84,POINT(-71.21933 41.6271),Pagophilus groenlandicus,Harp Seal
945_219,2/28/04,41.373611,-71.606944,EPSG:4326 WGS84,POINT(-71.606944 41.373611),Pagophilus groenlandicus,Harp Seal
945_100,1/16/93,41.316944,-71.817222,EPSG:4326 WGS84,POINT(-71.817222 41.316944),Pagophilus groenlandicus,Harp Seal
945_608,5/2/10,41.3258,-72.08944,EPSG:4326 WGS84,POINT(-72.08944 41.3258),Pagophilus groenlandicus,Harp Seal
945_131,5/6/96,41.483889,-71.383611,EPSG:4326 WGS84,POINT(-71.383611 41.483889),Pagophilus groenlandicus,Harp Seal
945_181,3/27/01,41.491667,-71.292222,EPSG:4326 WGS84,POINT(-71.292222 41.491667),Pagophilus groenlandicus,Harp Seal
945_260,4/14/08,41.74598,-71.28936,EPSG:4326 WGS84,POINT(-71.28936 41.74598),Pagophilus groenlandicus,Harp Seal
945_229,5/4/04,41.490556,-71.296667,EPSG:4326 WGS84,POINT(-71.296667 41.490556),Pagophilus groenlandicus,Harp Seal
945_142,5/10/97,41.450556,-71.333611,EPSG:4326 WGS84,POINT(-71.333611 41.450556),Pagophilus groenlandicus,Harp Seal
945_270,3/15/09,41.347222,-71.673611,EPSG:4326 WGS84,POINT(-71.673611 41.347222),Pagophilus groenlandicus,Harp Seal
945_565,4/15/01,41.319722,-72.033611,EPSG:4326 WGS84,POINT(-72.033611 41.319722),Pagophilus groenlandicus,Harp Seal
945_584,4/1/05,41.270278,-72.497222,EPSG:4326 WGS84,POINT(-72.497222 41.270278),Pagophilus groenlandicus,Harp Seal
945_586,12/26/05,41.151389,-73.2,EPSG:4326 WGS84,POINT(-73.2 41.151389),Pagophilus groenlandicus,Harp Seal
945_140,4/3/97,41.334167,-71.684444,EPSG:4326 WGS84,POINT(-71.684444 41.334167),Pagophilus groenlandicus,Harp Seal
945_188,4/3/01,41.386111,-71.481944,EPSG:4326 WGS84,POINT(-71.481944 41.386111),Pagophilus groenlandicus,Harp Seal
945_281,3/26/11,41.376567,-71.519612,EPSG:4326 WGS84,POINT(-71.519612 41.376567),Pagophilus groenlandicus,Harp Seal
